,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,display_text_range,extended_entities,possibly_sensitive,extended_tweet,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
277,Mon Mar 21 11:08:49 +0000 2022,1505863997790339072,1505863997790339072,"Acabou de publicar uma foto em Brasília, Brazil https://t.co/gYOg1GdyIg","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,,,,,,"{'id': 28634557, 'id_str': '28634557', 'name': 'Nutricionista Jônatas Galasso', 'screen_name': 'Jojolowcarb', 'location': 'Brasília', 'url': 'https://wa.me/message/IELJDGCITUVNG1', 'description': 'Nutricionista especialista em Low Carb/Cetogênica e que vive este estilo de vida diariamente.🥩🍗🧀🥑🥝🥥🥦🍳🥓', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 625, 'friends_count': 202, 'listed_count': 18, 'favourites_count': 9144, 'statuses_count': 34327, 'created_at': 'Fri Apr 03 19:36:10 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': 'C6E2EE', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1238460614084829190/mn9Le4rv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1238460614084829190/mn9Le4rv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/28634557/1543426592', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}","{'type': 'Point', 'coordinates': [-15.8, -47.9]}","{'type': 'Point', 'coordinates': [-47.9, -15.8]}","{'id': '5722ff20ba67083b', 'url': 'https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json', 'place_type': 'city', 'name': 'Brasília', 'full_name': 'Brasília, Brazil', 'country_code': 'BR', 'country': 'Brazil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-48.285982, -16.052405], [-48.285982, -15.500103], [-47.307264, -15.500103], [-47.307264, -16.052405]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/gYOg1GdyIg', 'expanded_url': 'https://www.instagram.com/p/CbXRhYOOYAK/?utm_medium=twitter', 'display_url': 'instagram.com/p/CbXRhYOOYAK/…', 'indices': [48, 71]}], 'user_mentions': [], 'symbols': []}",False,False,low,pt,1647860929330,,,False,,,,,
278,Mon Mar 21 11:08:49 +0000 2022,1505863998264250369,1505863998264250369,https://t.co/S5gUpwrAsW,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1494703707837157386, 'id_str': '1494703707837157386', 'name': 'TulioRocharj1996', 'screen_name': 'rocharj19961', 'location': None, 'url': None, 'description': 'Licenciado em memória do tráfego de trânsito ✈🛩', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2, 'friends_count': 60, 'listed_count': 0, 'favourites_count': 90, 'statuses_count': 5116, 'created_at': 'Fri Feb 18 16:03:04 +0000 2022', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1494704667909054468/W--xF8J5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1494704667909054468/W--xF8J5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1494703707837157386/1645218047', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,"{'id': 'cd4ca08dbe6c8937', 'url': 'https://api.twitter.com/1.1/geo/id/cd4ca08dbe6c8937.json', 'place_type': 'city', 'name': 'Conceição da Barra', 'full_name': 'Conceição da Barra, Brasil', 'country_code': 'BR', 'country': 'Brasil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-40.030192, -18.72178], [-40.030192, -18.236907], [-39.665146, -18.236907], [-39.665146, -18.72178]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1505863996422897666, 'id_str': '1505863996422897666', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/FOXnU4rWQAI6Qhm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOXnU4rWQAI6Qhm.jpg', 'url': 'https://t.co/S5gUpwrAsW', 'display_url': 'pic.twitter.com/S5gUpwrAsW', 'expanded_url': 'https://twitter.com/rocharj19961/status/1505863998264250369/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 580, 'h': 515, 'resize': 'fit'}, 'small': {'w': 580, 'h': 515, 'resize': 'fit'}, 'medium': {'w': 580, 'h': 515, 'resize': 'fit'}}}]}",False,False,low,und,1647860929443,"[0, 0]","{'media': [{'id': 1505863996422897666, 'id_str': '1505863996422897666', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/FOXnU4rWQAI6Qhm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOXnU4rWQAI6Qhm.jpg', 'url': 'https://t.co/S5gUpwrAsW', 'display_url': 'pic.twitter.com/S5gUpwrAsW', 'expanded_url': 'https://twitter.com/rocharj19961/status/1505863998264250369/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 580, 'h': 515, 'resize': 'fit'}, 'small': {'w': 580, 'h': 515, 'resize': 'fit'}, 'medium': {'w': 580, 'h': 515, 'resize': 'fit'}}}]}",False,,,,,
279,Mon Mar 21 11:08:49 +0000 2022,1505863998843072516,1505863998843072516,08:08,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 726299022944800769, 'id_str': '726299022944800769', 'name': 'Netuniana de Plutão 💎', 'screen_name': 'pimentaviada', 'location': None, 'url': None, 'description': '♍/♌🏳️\u200d🌈\n\n \n\nFilha de Oyá e Xangô❤️Axé❤️ !!!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1369, 'friends_count': 510, 'listed_count': 3, 'favourites_count': 18849, 'statuses_count': 27516, 'created_at': 'Sat Apr 30 06:35:55 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1504597184917946368/fznngDr7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1504597184917946368/fznngDr7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/726299022944800769/1635539535', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,"{'id': '39a95a857fe8254f', 'url': 'https://api.twitter.com/1.1/geo/id/39a95a857fe8254f.json', 'place_type': 'city', 'name': 'Santa Maria', 'full_name': 'Santa Maria, Brasil', 'country_code': 'BR', 'country': 'Brasil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-54.131224, -30.005805], [-54.131224, -29.500365], [-53.517182, -29.500365], [-53.517182, -30.005805]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,und,1647860929581,,,,,,,,
280,Mon Mar 21 11:08:49 +0000 2022,1505863999786831874,1505863999786831874,08:08.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1491122331741310981, 'id_str': '1491122331741310981', 'name': 'Lucas.', 'screen_name': 'lucasroliveirx', 'location': 'Rio das Ostras, Brasil', 'url': None, 'description': '☠️', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 798, 'friends_count': 2006, 'listed_count': 0, 'favourites_count': 1367, 'statuses_count': 1513, 'created_at': 'Tue Feb 08 18:50:50 +0000 2022', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1497025197140021248/_bRQ680A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1497025197140021248/_bRQ680A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1491122331741310981/1644346477', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,"{'id': 'd42f80e40fa33567', 'url': 'https://api.twitter.com/1.1/geo/id/d42f80e40fa33567.json', 'place_type': 'city', 'name': 'Cabo Frio', 'full_name': 'Cabo Frio, Brasil', 'country_code': 'BR', 'country': 'Brazil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-42.182626, -22.934128], [-42.182626, -22.540321], [-41.90409, -22.540321], [-41.90409, -22.934128]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,und,1647860929806,,,,,,,,
281,Mon Mar 21 11:08:49 +0000 2022,1505864000227233796,1505864000227233796,"@cicinho27 @bbb Se eu tivesse saco pra votar eu ficaria na dúvida entre Lais e Eliezer....
Kkkkkkkk","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,1505752612704038913,1505752612704038913,65109782,65109782,cicinho27,"{'id': 146270186, 'id_str': '146270186', 'name': 'Alguém salve meu Vasco!', 'screen_name': 'TPV_LUIS_ROCHA', 'location': 'São januário', 'url': 'http://www.pequenosvascainos.com.br', 'description': 'PresidenteTPV\nConselheiroVasco2011/14\nKartista amador\nCulpado pelas minhas decisões,\nnão pelas suas interpretações!\nPassional Sempre!\nNão existe piada ruim!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1233, 'friends_count': 1815, 'listed_count': 4, 'favourites_count': 12264, 'statuses_count': 19981, 'created_at': 'Fri May 21 01:15:23 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1315304105951350784/IiNwyPVp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1315304105951350784/IiNwyPVp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/146270186/1602428079', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,"{'id': '97bcdfca1a2dca59', 'url': 'https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', 'place_type': 'city', 'name': 'Rio de Janeiro', 'full_name': 'Rio de Janeiro, Brasil', 'country_code': 'BR', 'country': 'Brasil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-43.795449, -23.08302], [-43.795449, -22.739823], [-43.087707, -22.739823], [-43.087707, -23.08302]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'cicinho27', 'name': 'RC💢', 'id': 65109782, 'id_str': '65109782', 'indices': [0, 10]}, {'screen_name': 'bbb', 'name': 'Big Brother Brasil', 'id': 179185127, 'id_str': '179185127', 'indices': [11, 15]}], 'symbols': []}",False,False,low,pt,1647860929911,"[16, 99]",,,,,,,
282,Mon Mar 21 11:08:50 +0000 2022,1505864000818618369,1505864000818618369,Vai se fuder o dia já começou ótimo 👍🏽👍🏽,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1357058088784826372, 'id_str': '1357058088784826372', 'name': 'gata gostosa', 'screen_name': 'xx_munhozz', 'location': 'Na dele', 'url': None, 'description': '23/02💞 @flamengo ❤️', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1216, 'friends_count': 947, 'listed_count': 0, 'favourites_count': 6145, 'statuses_count': 5619, 'created_at': 'Wed Feb 03 20:07:30 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1503558066087903247/hIRWC9bJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1503558066087903247/hIRWC9bJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1357058088784826372/1647480760', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,"{'id': '9ae7de89f4e0fcc0', 'url': 'https://api.twitter.com/1.1/geo/id/9ae7de89f4e0fcc0.json', 'place_type': 'city', 'name': 'Dourados', 'full_name': 'Dourados, Brasil', 'country_code': 'BR', 'country': 'Brazil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-55.521651, -22.441805], [-55.521651, -21.880052], [-54.201264, -21.880052], [-54.201264, -22.441805]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,pt,1647860930052,,,,,,,,
283,Mon Mar 21 11:08:50 +0000 2022,1505864000831168514,1505864000831168514,"1°s jogos do Daniel no gol do Inter, o cara tenta um cruzamento rasteiro q vai direto p gol e ele aceita. 
Contra o… https://t.co/9Hxvr5nn4N","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,,,,,"{'id': 265634522, 'id_str': '265634522', 'name': 'Antonio 🥅⚽🚩', 'screen_name': 'AntonioProf_EF', 'location': 'Porto Alegre', 'url': None, 'description': 'Professor de Educação Física. Apaixonado por futebol!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 157, 'friends_count': 237, 'listed_count': 1, 'favourites_count': 6589, 'statuses_count': 7993, 'created_at': 'Sun Mar 13 22:26:08 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'E62E34', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0D0B0D', 'profile_sidebar_border_color': 'DE0719', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': 'D12323', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1346193377763729410/inNxmIzg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1346193377763729410/inNxmIzg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/265634522/1618691156', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,"{'id': '894146230dd1d42d', 'url': 'https://api.twitter.com/1.1/geo/id/894146230dd1d42d.json', 'place_type': 'city', 'name': 'Porto Alegre', 'full_name': 'Porto Alegre, Brasil', 'country_code': 'BR', 'country': 'Brasil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-51.306148, -30.268807], [-51.306148, -29.930865], [-51.012471, -29.930865], [-51.012471, -30.268807]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/9Hxvr5nn4N', 'expanded_url': 'https://twitter.com/i/web/status/1505864000831168514', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,pt,1647860930055,,,,"{'full_text': '1°s jogos do Daniel no gol do Inter, o cara tenta um cruzamento rasteiro q vai direto p gol e ele aceita. \nContra o Globo, falta d longe, iluminação ruim. O cara chuta rasteiro, fraco e ele aceita.\nGrêmio, o cara chuta de fora da area, fraco, ele  aceita. Será q ele ve de longe?', 'display_text_range': [0, 279], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}",,,,
284,Mon Mar 21 11:08:50 +0000 2022,1505864001598767110,1505864001598767110,"No entiendo nada, ayuda.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 111009785, 'id_str': '111009785', 'name': 'Indian Pale Ale', 'screen_name': 'karineado', 'location': 'Paraguay', 'url': None, 'description': 'Had to remember who tf I was for a second', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 965, 'friends_count': 695, 'listed_count': 4, 'favourites_count': 12407, 'statuses_count': 13607, 'created_at': 'Wed Feb 03 14:19:01 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1502796603249332228/s6S7ni9x_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1502796603249332228/s6S7ni9x_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/111009785/1586642892', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,"{'id': '016ea1445db12efb', 'url': 'https://api.twitter.com/1.1/geo/id/016ea1445db12efb.json', 'place_type': 'admin', 'name': 'Central', 'full_name': 'Central, Paraguay', 'country_code': 'PY', 'country': 'Paraguay', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-57.81535, -25.984291], [-57.81535, -25.108891], [-57.155006, -25.108891], [-57.155006, -25.984291]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,es,1647860930238,,,,,,,,
285,Mon Mar 21 11:08:50 +0000 2022,1505864002668224520,1505864002668224520,"Auba caiu como uma luva no Barça, tá voando na la liga. Auba e Dembele 🥰🥰🥰🥰🥰","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 2733712481, 'id_str': '2733712481', 'name': 'Maycon', 'screen_name': 'cebolovisk_', 'location': None, 'url': None, 'description': 'mais tranquilo que pai de menina feia\n\n@ltcrvll 🥰', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1002, 'friends_count': 619, 'listed_count': 0, 'favourites_count': 8405, 'statuses_count': 23401, 'created_at': 'Mon Aug 04 22:54:35 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1437552971177410565/sJS12lNZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1437552971177410565/sJS12lNZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2733712481/1611056365', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,"{'id': '6d5542f8d837770d', 'url': 'https://api.twitter.com/1.1/geo/id/6d5542f8d837770d.json', 'place_type': 'city', 'name': 'Curitiba', 'full_name': 'Curitiba, Brasil', 'country_code': 'BR', 'country': 'Brasil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-49.391643, -25.644752], [-49.391643, -25.345747], [-49.185278, -25.345747], [-49.185278, -25.644752]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,pt,1647860930493,,,,,,,,
286,Mon Mar 21 11:08:50 +0000 2022,1505864004270497798,1505864004270497798,13°C bem gostosin,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 263942684, 'id_str': '263942684', 'name': 'Richard 🌧', 'screen_name': 'Richard1lobato', 'location': 'Belém, Brasil', 'url': 'http://Instagram.com/richard1lobato', 'description': 'desde 2011 sem saber o que fazer nessa rede.\n\nMeteorologista \nUFPA | UFSM', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 381, 'friends_count': 313, 'listed_count': 1, 'favourites_count': 35870, 'statuses_count': 14389, 'created_at': 'Fri Mar 11 01:24:40 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1494053643489792004/-UV73345_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1494053643489792004/-UV73345_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/263942684/1619528646', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,"{'id': '39a95a857fe8254f', 'url': 'https://api.twitter.com/1.1/geo/id/39a95a857fe8254f.json', 'place_type': 'city', 'name': 'Santa Maria', 'full_name': 'Santa Maria, Brasil', 'country_code': 'BR', 'country': 'Brasil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-54.131224, -30.005805], [-54.131224, -29.500365], [-53.517182, -29.500365], [-53.517182, -30.005805]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,pt,1647860930875,,,,,,,,
